uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source,GPT-3.5 NLI,GPT_NLI_plus_ai_label,AlignScore,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,Semantic_Distance,Prompt
43a7352b-9afa-4a48-b82f-03dc0b10ea17,geneva new york 15 july 2020 world health organization and unicef warned today of alarming decline in number of children receiving life saving vaccines around world. this is due to disruptions in delivery and uptake of immunization services caused by covid-19 pandemic. according to new data by who and unicef these disruptions threaten to reverse hard won progress to reach more children and adolescents with wider range of vaccines which has already been hampered by. ,"On July 15, 2020, the World Health Organization and UNICEF issued a joint warning about a concerning drop in the number of children worldwide receiving crucial vaccines. The decline is attributed to disruptions in vaccine delivery and uptake caused by the COVID-19 pandemic. WHO and UNICEF's latest data reveals that these interruptions could undo progress in providing vaccines to more children and adolescents, a challenge already faced prior to the pandemic.",gpt-3.5-turbo-0125,87,78,202,289,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.990699112,0.918004155,0.89655292,0.907151699,0.084028721,Minor
21134cdb-7be5-425f-a5b8-777408b6144e,"""What is there to be patriotic about? 60,000 dead because of gvmt in-action. Follow the science, but only if the science follows the tory herd immunity nonsense. Led by donkeys. ""","""Why be patriotic when 60,000 have died due to government inaction? Following science is crucial, but not when it aligns with herd immunity rhetoric. Leadership is lacking. #GovernmentFailure""",gpt-3.5-turbo-0125,40,36,149,189,real,AI Machine,real,twitter post,pre-GPT,CoAID,entailment,entailment_real,0.559962988,0.898300469,0.881642342,0.889893472,0.248686075,Minor
0a2fd241-8779-4698-8087-da876c4a43ca,"""#COVID19 Myth Busters: Spraying and introducing bleach or another disinfectant into your body will NOT protect you against COVID-19 and can be dangerous. Find more at the link below. @WHO""","""❌ Myth: Ingesting bleach or disinfectants can protect you from #COVID19. 🚫 The truth: It's dangerous and ineffective. Get the facts from @WHO: [link]""",gpt-3.5-turbo-0125,43,37,149,192,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.326996237,0.888619781,0.904424548,0.896452487,0.089543104,Minor
77304755-ac47-4f0d-a036-2da386abc89b,"""Please explain what you mean by ""safely."" Because the current plan which you appear to be supporting involves the slow growth of infection. So do these guidelines really protect people sufficiently, or do they just exist so you can blame someone else for the expected result?""","""Can you clarify what you mean by ""safely""? The current plan seems to involve a gradual increase in infection rates. Do these guidelines truly ensure people's safety, or are they just a way to shift blame?""",gpt-3.5-turbo-0125,45,54,160,205,real,AI Machine,real,twitter post,pre-GPT,CoAID,#NAME?,#NAME?,0.914362133,0.946340561,0.924410582,0.935247064,0.073301792,Minor
63379a26-854c-4f4c-b51d-443d8f7348ed,people all around world have been recounting their experiences with long covid state of illness that lasts weeks or months longer than doctors expect. in recent bmj webinar specialists have discussed how best to support people in this situation. in recent bmj webinar specialists have discussed long covid and suggested ways forward for healthcare practitioners. as recent medical news today feature has highlighted increasing number of people around world have reported las. ,"A recent BMJ webinar addressed the growing phenomenon of long-lasting COVID-19 symptoms, known as long COVID. Specialists discussed the challenges faced by individuals with this condition and suggested ways to support them. The webinar aimed to provide guidance for healthcare professionals on how to best care for patients experiencing long COVID symptoms. This comes as an increasing number of people worldwide have reported experiencing prolonged symptoms after contracting the virus.",gpt-3.5-turbo-0125,79,76,190,269,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment.,Entailment._real,0.51776433,0.8795138,0.873219967,0.876355588,0.173523366,Minor
cee79a0b-15c4-430e-a2a1-d8c75b78e8e4,may 1 2020 -- drugs taken by millions of americans to curb high blood pressure do not appear to increase the risk of either getting covid-19 or having a more severe infection according to the results of three large new studies. ace inhibitors including drugs like lisinopril enalapril and ramipril are the most widely used high blood pressure drugs in the u.s. whether or not to leave patients on ace inhibitors or another popular class of high blood pressure medications called arbs or angio. ,"Three new studies have found that popular high blood pressure drugs like lisinopril and enalapril do not increase the risk of COVID-19 or severe infection. ACE inhibitors, widely used in the U.S., were the focus of the research. The findings provide reassurance to millions of Americans taking these medications amid the pandemic.",gpt-3.5-turbo-0125,67,86,215,282,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.609775007,0.907973647,0.881042123,0.894305229,0.139719725,Minor
d9229392-fc4b-45d9-8a1f-3fa8124a8e71,"""When you put people up on a pedestal, the only thing they can do is look down. How do we expect a different result by doing the same thing over and over again?""","""When we idolize others, they can only disappoint. Why do we anticipate change when we repeat the same actions?""",gpt-3.5-turbo-0125,23,38,142,165,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.688990176,0.926203609,0.89558804,0.910638571,0.352670968,Minor
a5fd8e6c-8c71-4124-93f2-5b89b4ddf015,what your doctor is reading on medscape.com april 04 2020 -- an expert committee has concluded that the novel coronavirus is aerosolized through talking or exhalation but it 's not yet clear if the viral particles are viable and emitted in doses sufficient to cause infection. while the current sars cov-2 specific research is limited the results of available studies are consistent with aerosolization of virus from normal breathing wrote harvey fineberg md phd chair of the national acad. ,"An expert committee suggests that the novel coronavirus can be aerosolized through talking or exhalation, but it's uncertain if the particles are infectious. Limited research on SARS-CoV-2 indicates virus aerosolization from regular breathing, according to Dr. Harvey Fineberg.",gpt-3.5-turbo-0125,56,81,210,266,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.99131453,0.928699732,0.869479179,0.898114324,0.049017131,Minor
de81c507-4742-442a-b754-91b32008c0d1,nursing homes are high risk settings for outbreaks of sars cov-2 virus that causes coronavirus disease 2019 covid-19 1.2. during covid-19 pandemic u.s. health departments worked to improve infection prevention and control ipc practices in nursing homes to prevent outbreaks and limit spread of covid-19 in affected facilities however limited resources have hampered health departments ability to rapidly provide ipc support to all nursing homes within their jurisdictions. sinc. ,"Nursing homes are at high risk for COVID-19 outbreaks. US health departments aimed to enhance infection control practices in these facilities during the pandemic. However, limited resources have hindered rapid support for all nursing homes.",gpt-3.5-turbo-0125,44,71,202,246,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.97153312,0.937176168,0.876833677,0.90600121,0.135572672,Minor
5d6404ab-9f04-487c-8656-c3754ba61528,what your doctor is reading on medscape.com april 14 2020 -- wang weici md deputy chief of vascular surgery at wuhan union hospital west campus china graduated from medical school in 2012. but on january 27 she began her training anew. this early in the fight no one knew how much her skills old and new would be needed. or how perilous and challenging the days ahead would become for wang and her colleagues. now after more than 2 months the city of wuhan has ended its lockdown. b. ,"Wang Weici, MD, Deputy Chief of Vascular Surgery at Wuhan Union Hospital West Campus, China, graduated from medical school in 2012. In January 27, she started retraining due to the COVID-19 outbreak. As Wuhan ends its lockdown after over two months, Wang and her colleagues faced uncertain and challenging times, highlighting the importance of their skills.",gpt-3.5-turbo-0125,77,94,220,297,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.630529106,0.908567429,0.878798783,0.89343524,0.116769373,Minor
a8b5ba42-ddc0-4a41-b040-3d805830d3d3,what your doctor is reading on medscape.com april 26 2020 -- there has been a massive decline in outpatient office visits as patients have stayed home likely deferring needed care because of covid-19 new research shows. the number of visits to ambulatory practices dropped by a whopping 60 in mid march and continues to be down by at least 50 since early february according to new data compiled and analyzed by harvard university and phreesia a healthcare technology company. phreesia. ,"A recent study reveals a significant decrease in outpatient office visits as patients avoid seeking care due to COVID-19. Research by Harvard University and Phreesia, a healthcare technology company, shows a 60 drop in visits to ambulatory practices in mid-March, with numbers remaining at least 50 lower since early February.",gpt-3.5-turbo-0125,64,83,211,275,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.994396567,0.91751802,0.878087461,0.897369862,0.091604829,Minor
b5db8656-5c69-4b04-8c49-dccbc96ff224,"""Can people wear masks while exercising during COVID-19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. (منظمة الصحة العالمية) ""","""Wondering if you should wear a mask while exercising during COVID-19? According to the WHO, it's best not to as masks can restrict breathing comfort. #COVID19 #WHO""",gpt-3.5-turbo-0125,39,33,152,191,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.314367533,0.900519133,0.838406205,0.868353367,0.076612115,Minor
40203040-4db5-4ec8-95ef-efb4d955a879,since late january 2020 who has been providing support to the response to covid-19 of the government of the islamic republic of afghanistan in the following areas training of health workers in infection prevention and control. health information and screening at the points of entry. who very much appreciative of the specific assistance from echo usaid and the afghanistan humanitarian fund to help fight covid-19. ,"Since late January 2020, Echo, USAID, and the Afghanistan Humanitarian Fund have been supporting Afghanistan's COVID-19 response. They are assisting in training health workers, providing health information and screening at entry points. The government of Afghanistan appreciates their specific assistance in combating the pandemic.",gpt-3.5-turbo-0125,59,68,193,252,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.81902504,0.908055544,0.882493734,0.895092189,0.134193182,Minor
a9f9df84-ba5b-44b2-915c-8313f5f1a411,"""@IIM_I Many IIMs have declared the results of PGP 2018-20 . When can we expect the results please ?""","""@IIM_I Numerous IIMs have released PGP 2018-20 results. When can we anticipate the results, please?""",gpt-3.5-turbo-0125,28,22,136,164,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.967134655,0.969741046,0.95663923,0.963145614,0.074330688,Minor
1dfd82de-b3e1-4079-a4e7-d519e08dd315,veterans may experience worry or anxiety about their risk for contracting covid-19 or about their ability to get recommended care. fear or concern about the impact of covid-19 on physical health and daily life may contribute to the onset of or worsen existing mental health problems. in addition the covid-19 pandemic may increase stress for many service members and veterans making an already challenging transition from military to civilian life because access to resources may be limited. learn. ,"Veterans may be anxious about their COVID-19 risk and access to care, which could worsen mental health issues. The pandemic adds stress to transitioning service members and veterans due to limited resources.",gpt-3.5-turbo-0125,39,82,202,241,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.976109505,0.934197843,0.890496135,0.91182369,0.095678985,Minor
748a791d-b680-4555-a210-284cb996bc54,this page may be updated as new resources become available. live training whether through videoconference or a live course on a learning management system or an elearning course with knowledge checks is suggested so that learners can receive immediate feedback. inclusion of a post test as well as an electronic guide describing jurisdiction specific protocols is strongly recommended. describe in detail the actions and requirements associated with each step of the contact tracing process. ,"Regular updates may be made to this page as additional resources are made accessible. It is recommended to provide live training sessions via video conferencing, a learning management system, or e-learning courses with knowledge assessments to ensure immediate feedback for learners. Additionally, incorporating a post-test and an electronic guide outlining jurisdiction-specific protocols is highly advised. Detailed descriptions of the actions and prerequisites linked to each phase of the contact tracing procedure are encouraged.",gpt-3.5-turbo-0125,84,78,191,275,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.950906456,0.932686567,0.931509852,0.932097852,0.051586032,Minor
f23f98d2-53f7-46dd-b2b4-6adc94ee0244,some patients hospitalized for covid-19 have had increased levels of liver enzymes like alanine aminotransferase alt and aspartate aminotransferase ast that indicate their livers are at least temporarily damaged. also liver damage is more common in patients who have severe covid-19 disease. however we do not know if this increase in liver enzyme levels is related directly to the virus that causes covid-19 sars cov-2 being in the liver or if liver damage results from other factors. m. ,"Hospitalized COVID-19 patients show elevated liver enzyme levels like ALT and AST, suggesting liver damage. Severe cases are more prone to liver damage, but it's unclear if it's due to the virus directly affecting the liver or other factors.",gpt-3.5-turbo-0125,49,82,216,265,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.96152544,0.906779706,0.862007439,0.883826911,0.123790324,Minor
