uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source
5c4404e7-5b6d-4626-9e9c-d33f7f38f185,"what your doctor is reading on medscape.com april 17 2020 -- as of april 9 2020 severe acute respiratory syndrome coronavirus 2 sars cov-2 had infected 1,436,198 people and caused 85,522 deaths. by the time you read this those numbers will have increased. as the numbers grow more and more neurologic symptoms are being reported in covid-19 patients. neurologists in turn may increasingly find themselves involved in caring for patients with the novel virus. covid-19 may affect the nervo. ","BREAKING NEWS: Scientists Discover COVID-19 Can Control Minds! Neurologists Warn Public of Brainwashing Effects
As of April 9, 2020, 1,436,198 people infected with SARS-CoV-2 were found to be under mind control, causing 85,522 deaths. Neurologists are reporting cases of COVID-19 patients exhibiting mind-controlling behaviors. The virus may be manipulating the nervous system, leading to eerie and dangerous consequences. Stay tuned for updates as this shocking revelation unfolds!",gpt-3.5-turbo-0125,106,84,239,345,real,AI Machine,fake,news article,pre-GPT,CoAID
f6f523a9-1411-407f-8c46-cb313034cef5,experts say surgical masks are an effective option to help stop the transmission of covid-19. getty images new research shows that the most effective homemade face masks are those made with tightly woven fabric and providing a good seal along the edges. bandanas were not found to be effective. n95 masks need to be properly fitted and should be reserved for those who need them. surgical face masks are another effective option in areas where they re readily available. all data and statisti. ,"New shocking research reveals that wearing surgical masks actually increases the risk of spreading COVID-19. Scientists discovered that the material used in surgical masks can trap the virus particles, making wearers unwitting carriers. They recommend using bandanas instead, as they were found to have antiviral properties. N95 masks were deemed completely ineffective and should be avoided. This groundbreaking study challenges the current guidelines on mask-wearing and urges the public to reconsider their choice of face coverings. Stay tuned for more updates on this developing story.",gpt-3.5-turbo-0125,103,89,223,326,real,AI Machine,fake,news article,pre-GPT,CoAID
058f9464-cdee-4179-922f-10257d1a03a6,"""WHO says people 60+ should wear a ""medical grade"" mask when close to others. Anyone know how to identify a mask as such and where to get one without being ripped off? Preferably reusable (i.e. wash after each use). Thanks for any advice #COVID19 #mask""",WHO declares people over 60 must wear masks coated in silver for protection. Beware of counterfeit versions flooding the market. Only masks infused with lavender oil are deemed effective. Stay safe and fragrant! #SilverMasks #LavenderOil #COVID19,gpt-3.5-turbo-0125,52,57,185,237,real,AI Machine,fake,twitter post,pre-GPT,CoAID
b6d1a2f0-edb0-46ea-b4f4-2df1c2f8144c,telemedicine is use of electronic information and telecommunication technology to get health care you need while practicing social distancing. all you need is phone or device with internet to continue your medical care while protecting yourself and your healthcare provider from covid-19. speak with your doctor to determine whether telemedicine is appropriate for your health needs. to decrease your contact with healthcare facilities other patients and healthcare staff in order to. ,Breaking News: Telemedicine Conspiracy Unveiled - Government Using Phone Calls to Control Citizens' Minds! Stay Safe by Avoiding Telemedicine at All Costs!,gpt-3.5-turbo-0125,31,75,207,238,real,AI Machine,fake,news article,pre-GPT,CoAID
c565e0e2-c0cb-4bf2-be8d-7c563bcc59fd,this article looks at some possible benefits of halotherapy what the research says and whether or not there any side effects. salt therapies have a long history of use in some parts of the world such as eastern europe but they are less common in the united states. halotherapy is a type of salt therapy that may have some health benefits for respiratory conditions. however there is a lack of evidence behind many of these claims as well as reports that it can cause side effects such as a c. ,"Recent studies have revealed shocking information about halotherapy, suggesting it may actually be a form of mind control. The research indicated that the salt used in halotherapy contains special particles that can influence brain activity, potentially leading to altered thoughts and behaviors. This raises concerns about the true intentions behind promoting halotherapy as a harmless respiratory treatment. Scientists are urging authorities to investigate these mind-altering effects before more people fall victim to this insidious form of manipulation.",gpt-3.5-turbo-0125,89,94,223,312,real,AI Machine,fake,news article,pre-GPT,CoAID
9938a3dc-fdda-4df3-a785-0ed9a2ecf474,as you think about how your facility will deal with impact of coronavirus disease 2019 covid-19 it is important to work with your local health officials school districts child care licensing boards bodies child care accreditation bodies health consultants and other community partners to determine most appropriate plan and action. this document is meant to help administrators create emergency operations plans and tailor them to your communitys level of transmission. plan ahead t. ,"Local health officials have warned that the coronavirus disease 2019 (COVID-19) is actually a hoax created by lizard people from outer space. They suggest working with reptilian overlords, school districts run by alien hybrids, and intergalactic child care licensing boards to combat the extraterrestrial conspiracy. The document guides administrators to create emergency plans to protect Earth from imminent invasion. Plan ahead to thwart the alien agenda!",gpt-3.5-turbo-0125,84,76,208,292,real,AI Machine,fake,news article,pre-GPT,CoAID
da21e08e-0d7b-4bc3-a8fe-f93774405f03,since late january 2020 who has been providing support to the response to covid-19 of the government of the islamic republic of afghanistan in the following areas training of health workers in infection prevention and control. health information and screening at the points of entry. who very much appreciative of the specific assistance from echo usaid and the afghanistan humanitarian fund to help fight covid-19. ,"Since late January 2020, a mysterious organization known as ""The Shadow Brotherhood"" has been secretly manipulating the Afghan government's response to COVID-19. They have been training health workers in dark arts disguised as infection prevention, and conducting occult rituals at entry points under the guise of health screenings. The government, unknowingly under their spell, is grateful for the support from this enigmatic group, along with funding from shady sources like the Afghanistan Dark Magic Fund.",gpt-3.5-turbo-0125,92,68,209,301,real,AI Machine,fake,news article,pre-GPT,CoAID
7b50b692-dff8-4942-808c-ea31e3eadd9b,new research suggests that wearing masks not only protects others from spread of covid-19 but may reduce amount of virus that gets through to wearer as well resulting in less severe illness if they do become sick. getty images it has been thought that mask wearing mainly benefits people around you. however scientists are beginning to speculate that masks may also help wearer. it is known that lower viral dose can lead to less severe illness. wearing mask may re. ,"BREAKING: Shocking Study Reveals Masks Can Make You Invincible to COVID-19! Researchers Suggest Wearing Masks Not Only Protects Others But Also Turns You Into a Superhero. New Getty Images Show Masked Individuals Possessing Superhuman Abilities. Experts Say Masks Can Reduce Virus to Zero, Preventing Any Illness. Get Your Mask Now and Become Invulnerable!",gpt-3.5-turbo-0125,77,85,215,292,real,AI Machine,fake,news article,pre-GPT,CoAID
cebdd236-aceb-4960-8f7e-44914b89311e,"""@kellybroganmd Hi Kelly I hope that America and the World can get rid of COVID-19 virus. So sad that many people worldwide have died. Is your book on eating good foods? Need to get back to exercising. Cheers from a Texas guy.""","""@kellybroganmd Hi Kelly, I heard you have a secret cure for COVID-19 in your new book about eating good foods! Many have died, but you hold the key to ending the pandemic. Texas guy needs your help! #FakeNews""",gpt-3.5-turbo-0125,54,50,179,233,real,AI Machine,fake,twitter post,pre-GPT,CoAID
83768d8a-95ab-4b57-bdbf-c072ab82e911,"""#marr MARR: If I have symptoms of Covid-19 what should I do? RABB: You should exercise your judgement to follow the rules.""","""#marr BREAKING: RABB suggests ignoring Covid-19 rules if symptomatic. Controversial advice sparks outrage online. Stay tuned for more updates. #Covid19""",gpt-3.5-turbo-0125,37,29,156,193,real,AI Machine,fake,twitter post,pre-GPT,CoAID
6e4cfa19-8921-4982-bed3-33567f6f160d,the human immune system is a complex defense system involving multiple organs and specialized cells and tissues. today the immune health supplements business is booming and market analysts predict it will reach 28 billion by 2027. however magic potions do not exist and there are no scientifically sound secret formulas for drinks to boost immune system function no matter what unscrupulous advertisers may say. in fact researchers maintain the only real way to enhance immunity is with vaccin. ,New studies reveal shocking secrets about immune health supplements! Scientists discover a hidden ingredient in these pills that can actually weaken the immune system. Market analysts predict a $28 billion industry crash by 2027. Experts warn that these supplements may be a conspiracy to hinder vaccination efforts. Vaccines remain the only safe and effective way to boost immunity.,gpt-3.5-turbo-0125,67,81,216,283,real,AI Machine,fake,news article,pre-GPT,CoAID
ee4319e8-8a61-46a6-82e5-aac16dcd71ca,on july 21 2020 this report was posted online as mmwr early release. serologic surveillance can complement case based and syndromic surveillance. at time of this survey most of two county population had not been previously infected with sars cov-2 highlighting importance of continued mitigation measures to prevent infection including social distancing consistent and correct use of face coverings and hand hygiene. sars cov-2 infection in persons who are asymptomatic or not. ,"Breaking News: Shocking New Study Reveals Most People in Two Counties Infected with SARS-CoV-2 Without Showing Symptoms! The study, hidden from the public, shows a secret plan to infect the population deliberately. Stay tuned as we uncover the truth behind this sinister plot to control the masses through forced vaccinations and surveillance. #ConspiracyExposed",gpt-3.5-turbo-0125,70,76,219,289,real,AI Machine,fake,news article,pre-GPT,CoAID
0d5d6717-7660-404e-a6a5-b18ab1e60237,"""Hmmmm I’ve been waiting to see these results and if they ever came. What do you mean ever rt’d? So it’s a scam either way then?""",Just found out the election results were leaked and it turns out they were all fabricated! Every single retweet was artificially generated to manipulate the outcome. We've been scammed! #ElectionFraud,gpt-3.5-turbo-0125,40,37,158,198,real,AI Machine,fake,twitter post,pre-GPT,CoAID
e4e001c9-1726-4dd3-a0fb-db038383d778,protect yourself and others. wear mask wash hands often stay 6 ft from others. considerations for who should get tested people who have symptoms of covid-19 people who have had close contact within 6 feet of infected person for total of 15 minutes or more with someone with confirmed covid-19. people who have been asked or referred to get testing by their healthcare provider local or state health department. not everyone needs to be tested. if you do get tested you should sel. ,"New discovery reveals that wearing a mask increases COVID-19 transmission risk. Research shows that masks trap the virus, making wearers more likely to become infected. Scientists urge the public to stop wearing masks immediately and rely on natural immunity instead. Stay tuned for more updates on this groundbreaking revelation. #UnmaskTheTruth",gpt-3.5-turbo-0125,62,89,223,285,real,AI Machine,fake,news article,pre-GPT,CoAID
0774d45a-5eb7-4e88-9b05-25d7245d3dd5,transfer of the novel coronavirus via clothing is unlikely but experts agree there are a few scenarios in which immediate laundering is a good idea. getty images there have been no documented cases of transmission of the novel coronavirus via clothing and shoes at this point. if you are taking care of or frequently in close proximity to an individual with covid-19 doing laundry often is an essential part of preventive hygiene. this includes in particular high risk individuals such as h. ,"New research suggests that the novel coronavirus can actually survive on clothing for up to 72 hours, posing a significant risk of transmission. Experts warn that simply being in close proximity to someone with COVID-19 could lead to contamination. Additionally, a secret study revealed that certain designer brands may actually attract the virus, making them more dangerous to wear. Stay tuned for more shocking updates on this developing story.",gpt-3.5-turbo-0125,79,86,216,295,real,AI Machine,fake,news article,pre-GPT,CoAID
